record_id,energy_node_id,region,substation_type,device_type,communication_protocol,packet_size_bytes,packet_rate_per_sec,network_latency_ms,bandwidth_usage_mbps,jitter_ms,packet_loss_percent,connection_duration_sec,active_connection_count,failed_connection_count,authentication_attempts,failed_login_count,user_role,device_trust_level,firmware_version,cpu_utilization_percent,memory_utilization_percent,power_consumption_kw,sensor_update_interval_ms,telemetry_volume_mb,scada_command_count,control_signal_frequency,measurement_variance,voltage_deviation_percent,frequency_deviation_hz,event_severity,alert_priority,encryption_algorithm,certificate_status,intrusion_signature_score,behavior_anomaly_score,traffic_entropy,session_risk_score,federated_round,attack_type
2771,Node_01,East,Industrial,Gateway,MQTT,847,49,140.34,85.78,2.44,9.11,5397,101,3,78,7,Engineer,Guest,v2.3,80.13,18.9,212.88,741.99,188.31,956,130.43,10.592,-0.56,-0.792,Medium,P3,AES256,Valid,0.0407,0.4331,3.238,6.32,100,Malware
2772,Node_08,North,Distribution,RTU,TCP_IP,1047,1201,200.34,472.17,18.63,13.78,5396,25,11,60,18,Engineer,Trusted,v3.0,37.55,86.83,100.91,215.54,154.32,995,53.07,2.03,7.68,-1.874,Low,P1,ChaCha20,Valid,0.7027,0.3152,4.311,72.45,56,Malware
2773,Node_02,North,Distribution,PLC,IEC61850,284,536,215.16,498.21,36.98,15.37,2612,165,8,34,0,Operator,Guest,v1.2,51.1,83.44,2.05,352.84,200.76,1073,453.66,8.304,-3.34,0.3,High,P4,AES256,Expired,0.4417,0.6187,7.4,42.78,38,Malware
2774,Node_07,North,Distribution,RTU,IEC61850,756,512,170.72,13.54,15.2,11.12,1583,212,17,46,18,Administrator,Restricted,v3.0,36.49,72.16,496.5,646.06,116.1,705,281.46,18.602,5.28,-1.078,Low,P4,RSA2048,Revoked,0.7081,0.6942,6.548,80.77,70,Insider_Threat
2775,Node_09,Central,Industrial,SCADA_Server,OPC_UA,461,290,68.23,855.06,37.65,27.72,2802,172,3,23,3,Administrator,Trusted,v1.2,67.35,60.01,403.83,384.63,177.43,563,193.21,3.045,3.39,1.682,High,P2,AES128,Expired,0.4561,0.2955,6.432,47.57,96,Spoofing_Attack
2776,Node_09,West,Transmission,Gateway,MQTT,777,1444,116.5,111.86,47.52,21.75,7144,136,4,16,13,Engineer,Trusted,v2.0,33.09,64.89,186.18,209.34,29.43,624,61.3,7.909,-0.3,-1.386,High,P2,AES128,Revoked,0.4725,0.6886,3.435,7.13,8,Replay_Attack
2777,Node_08,Central,Industrial,Gateway,MQTT,860,67,141.15,838.31,29.43,20.83,5340,112,27,8,16,Administrator,Guest,v2.0,25.19,52.02,182.04,856.56,191.5,917,112.9,15.135,-1.65,-0.042,Critical,P3,ChaCha20,Valid,0.7024,0.7592,2.963,85.91,32,Malware
2778,Node_11,East,Industrial,RTU,OPC_UA,475,1396,75.16,25.87,12.53,17.32,3783,101,40,37,7,Operator,Guest,v2.3,37.34,36.06,75.31,627.42,139.06,40,55.33,3.842,0.73,0.319,High,P3,ChaCha20,Valid,0.5154,0.1112,7.321,28.18,43,Spoofing_Attack
2779,Node_12,West,Transmission,SCADA_Server,IEC61850,693,300,235.06,983.12,29.76,16.74,3991,73,1,2,24,Maintenance,Guest,v1.2,94.33,11.6,11.35,760.57,129.6,203,296.28,8.576,-4.02,-1.18,High,P2,AES128,Revoked,0.2688,0.245,5.867,27.33,6,Command_Injection
2780,Node_10,West,Transmission,Smart_Meter,Modbus,692,294,28.05,527.3,15.17,12.94,5905,113,23,68,17,Supervisor,Trusted,v2.0,16.29,85.85,193.4,952.34,94.2,178,157.77,14.407,2.32,0.482,Medium,P1,AES128,Valid,0.1278,0.8895,0.612,8.16,40,Normal
2781,Node_09,East,Industrial,SCADA_Server,MQTT,464,1102,208.53,302.33,8.47,13.18,5535,128,3,22,16,Supervisor,Trusted,v3.0,56.32,91.09,224.6,529.47,228.95,1052,45.32,2.106,2.42,0.908,Critical,P2,AES128,Revoked,0.8756,0.3556,2.186,85.55,90,Replay_Attack
2782,Node_02,West,Transmission,Edge_Node,DNP3,772,200,107.18,608.25,39.63,28.18,5960,287,39,3,17,Engineer,Trusted,v3.0,66.98,77.07,130.63,759.14,201.11,1011,135.96,8.662,-9.08,1.543,Low,P3,AES128,Revoked,0.9911,0.0287,1.232,97.64,46,Replay_Attack
2783,Node_06,South,Distribution,Smart_Meter,MQTT,237,490,236.43,287.37,33.15,17.64,681,60,55,56,2,Operator,Guest,v2.3,36.41,51.44,145.32,722.67,28.91,149,281.02,16.203,4.82,0.86,Low,P2,ChaCha20,Expired,0.0965,0.0461,1.293,72.84,8,Insider_Threat
2784,Node_04,East,Renewable,Gateway,MQTT,364,698,133.6,112.19,42.5,12.45,741,222,40,55,13,Maintenance,Restricted,v1.2,86.37,53.34,420.37,481.66,231.11,284,326.03,16.157,6.7,0.649,Critical,P2,AES128,Valid,0.6411,0.4925,5.407,69.09,13,Normal
2785,Node_04,East,Transmission,IED,MQTT,166,914,182.7,255.87,43.6,14.69,392,281,27,46,4,Operator,Trusted,v2.3,70.52,56.66,431.51,786.38,249.64,514,68.11,14.199,7.91,0.737,High,P1,AES128,Expired,0.4179,0.2477,7.498,54.47,27,Normal
2786,Node_05,South,Renewable,IED,IEC61850,584,1467,183.89,841.6,17.83,27.88,639,133,50,12,21,Operator,Trusted,v3.0,21.4,53.07,341.27,926.92,210.44,268,445.89,13.778,6.72,-0.734,Medium,P3,AES256,Expired,0.0732,0.3874,4.331,57.54,93,Command_Injection
2787,Node_12,Central,Distribution,Smart_Meter,DNP3,1251,1256,174.8,250.8,5.63,10.37,4813,252,59,79,20,Engineer,Restricted,v1.2,30.96,99.52,348.97,398.83,76.73,131,348.13,12.492,2.51,-0.421,Low,P3,AES256,Expired,0.4642,0.6765,4.078,63.03,84,Command_Injection
2788,Node_03,Central,Transmission,IED,MQTT,1092,119,13.29,413.81,23.57,29.93,1615,270,14,58,4,Engineer,Trusted,v2.0,52.85,17.78,385.7,119.9,177.1,1127,406.83,3.56,-7.9,1.816,Critical,P3,RSA2048,Valid,0.0731,0.2928,1.058,18.83,36,Reconnaissance
2789,Node_01,Central,Industrial,Smart_Meter,Modbus,241,481,155.92,551.73,17.73,11.63,1400,192,53,28,8,Supervisor,Trusted,v1.2,36.98,11.28,338.38,372.03,61.21,542,85.95,3.348,3.17,-0.301,High,P3,ChaCha20,Expired,0.1387,0.3021,3.818,7.14,8,Malware
2790,Node_08,West,Industrial,PLC,TCP_IP,90,38,223.81,870.64,31.66,23.77,3417,221,3,29,18,Administrator,Restricted,v1.0,86.49,29.36,416.36,471.16,103.19,635,121.38,1.613,-6.38,0.653,Critical,P1,AES128,Expired,0.5954,0.4449,4.415,54.69,88,Reconnaissance
2791,Node_05,South,Distribution,Smart_Meter,TCP_IP,1248,555,211.03,15.78,42.15,2.04,1621,245,31,33,19,Operator,Trusted,v2.0,53.46,45.97,15.67,910.99,12.82,1013,141.77,6.256,-1.04,-0.355,High,P4,AES256,Expired,0.3609,0.8368,2.538,5.53,92,False_Data_Injection
2792,Node_03,East,Transmission,PLC,DNP3,1202,109,228.82,882.68,30.58,12.27,1948,79,18,37,1,Administrator,Guest,v2.3,13.69,89.05,382.77,423.8,246.97,627,497.56,5.262,4.1,-1.929,Medium,P1,AES128,Expired,0.796,0.363,3.483,39.12,9,Spoofing_Attack
2793,Node_10,East,Industrial,Edge_Node,OPC_UA,441,509,111.65,742.42,0.54,4.4,583,287,21,60,19,Operator,Trusted,v1.2,47.93,34.38,333.97,115.67,50.84,704,25.52,16.383,-0.74,-1.681,Medium,P1,AES128,Expired,0.8099,0.3448,4.714,90.61,15,Replay_Attack
2794,Node_07,East,Transmission,Gateway,Modbus,160,1358,114.2,389.84,30.17,8.75,1203,101,1,65,15,Operator,Restricted,v1.0,96.65,33.57,51.59,923.41,209.73,353,423.47,13.496,4.03,0.918,Low,P3,AES256,Valid,0.0698,0.0249,2.992,84.5,34,Replay_Attack
2795,Node_07,West,Renewable,IED,OPC_UA,741,1360,202.24,992.09,6.46,12.15,5721,246,7,62,4,Administrator,Trusted,v2.3,50.08,56.37,464.38,230.99,199.61,231,330.88,12.908,5.36,-1.352,Critical,P4,AES256,Valid,0.5622,0.9061,1.449,28.46,69,Reconnaissance
2796,Node_01,West,Industrial,Edge_Node,MQTT,1223,51,76.56,63.53,15.83,16.79,5962,229,35,22,22,Operator,Guest,v1.2,75.47,13.39,92.55,79.64,105.73,519,475.89,10.09,9.47,-1.224,Medium,P4,ChaCha20,Expired,0.8577,0.0632,6.702,68.1,63,Insider_Threat
2797,Node_12,Northeast,Distribution,Edge_Node,IEC61850,451,893,191.5,739.08,12.01,4.18,4478,111,57,10,2,Operator,Guest,v2.3,80.8,83.41,278.32,553.42,74.69,123,459.04,10.367,-2.98,1.718,High,P2,RSA2048,Revoked,0.3782,0.7686,0.294,28.35,9,Command_Injection
2798,Node_09,Central,Industrial,SCADA_Server,MQTT,1066,438,126.6,721.25,25.14,13.3,1705,151,7,59,6,Operator,Restricted,v1.2,7.45,86.75,13.34,423.08,131.45,946,164.26,2.188,9.6,1.181,High,P3,ChaCha20,Revoked,0.1503,0.1482,3.233,88.7,47,Replay_Attack
2799,Node_02,Northeast,Distribution,SCADA_Server,MQTT,227,1481,66.82,947.12,39.36,27.94,2203,158,23,22,10,Engineer,Trusted,v1.0,49.97,13.41,454.36,73.0,31.85,250,369.15,14.977,-6.61,1.035,Critical,P2,AES128,Revoked,0.8701,0.87,7.762,53.1,32,Replay_Attack
2800,Node_05,Northeast,Distribution,Gateway,OPC_UA,1008,763,161.28,825.31,1.91,15.23,5202,25,39,31,21,Operator,Trusted,v2.3,21.24,60.76,458.46,998.64,152.14,1085,317.0,3.722,0.76,0.784,Medium,P1,AES256,Revoked,0.179,0.7238,4.948,25.69,95,DoS_Attack
2801,Node_05,West,Renewable,RTU,MQTT,744,1021,74.65,577.71,2.89,2.03,5551,108,32,18,1,Supervisor,Guest,v3.0,60.75,86.96,441.32,879.57,69.76,336,477.59,10.827,-7.4,0.7,Critical,P3,RSA2048,Revoked,0.0109,0.5206,3.324,53.12,24,Spoofing_Attack
2802,Node_08,Central,Renewable,RTU,Modbus,1065,1173,168.27,236.28,47.95,5.89,4062,259,4,60,13,Supervisor,Restricted,v3.0,34.42,52.51,494.01,58.99,81.95,579,114.03,9.974,9.59,0.126,High,P1,RSA2048,Valid,0.7068,0.8761,5.238,17.78,7,Normal
2803,Node_08,Central,Distribution,Edge_Node,IEC61850,1223,756,142.76,512.26,21.97,24.04,4336,90,9,77,3,Administrator,Trusted,v1.2,54.15,64.08,95.0,255.73,11.96,1098,301.11,10.43,4.96,1.674,Critical,P4,RSA2048,Valid,0.3032,0.1011,1.126,92.16,74,Replay_Attack
2804,Node_07,East,Industrial,Edge_Node,OPC_UA,221,989,180.83,107.19,37.01,9.17,6879,142,37,69,13,Maintenance,Restricted,v2.3,17.33,47.16,481.31,573.3,140.83,885,45.06,5.384,-8.71,1.69,High,P1,ChaCha20,Expired,0.205,0.6835,1.163,11.5,73,Replay_Attack
2805,Node_07,West,Distribution,SCADA_Server,DNP3,461,692,150.17,491.13,43.8,25.47,3215,25,11,42,5,Operator,Guest,v2.0,19.65,42.25,277.38,654.55,210.5,808,257.22,16.094,-5.03,-0.492,High,P1,AES128,Expired,0.2014,0.3132,2.554,54.46,49,False_Data_Injection
2806,Node_12,Central,Transmission,Gateway,TCP_IP,876,1036,189.81,197.98,19.09,9.03,4086,298,13,7,13,Maintenance,Guest,v3.0,51.87,43.09,279.37,98.01,59.31,459,358.25,19.376,3.05,1.856,Medium,P1,RSA2048,Expired,0.4167,0.7168,5.453,70.89,85,Replay_Attack
2807,Node_11,Northeast,Transmission,Smart_Meter,MQTT,1453,1009,249.06,934.91,27.41,16.77,2160,167,40,57,11,Administrator,Restricted,v2.3,83.97,12.85,203.95,555.9,81.52,353,26.63,7.665,4.67,-1.328,Medium,P2,ChaCha20,Valid,0.361,0.5371,1.735,55.9,53,Replay_Attack
2808,Node_06,South,Industrial,Smart_Meter,TCP_IP,1389,1018,117.47,409.58,43.28,17.58,3332,81,24,72,21,Engineer,Guest,v2.3,89.3,92.8,99.71,983.68,158.57,450,383.63,14.921,-1.41,0.54,Medium,P2,ChaCha20,Valid,0.0568,0.8772,7.798,34.73,81,Command_Injection
2809,Node_06,South,Industrial,IED,OPC_UA,1026,600,149.96,153.74,29.98,19.61,2212,24,52,8,12,Supervisor,Guest,v2.0,91.04,59.8,468.56,354.49,128.05,320,211.18,12.141,7.97,0.992,High,P2,RSA2048,Expired,0.5171,0.2065,6.043,81.82,3,Command_Injection
2810,Node_11,West,Renewable,Gateway,TCP_IP,412,227,26.37,28.62,9.42,22.26,7174,181,47,60,19,Engineer,Guest,v3.0,15.55,96.08,445.05,264.03,101.81,137,214.92,3.343,6.85,0.89,High,P4,AES256,Expired,0.497,0.9939,4.629,26.64,72,Replay_Attack
2811,Node_09,East,Transmission,RTU,MQTT,847,1242,237.65,333.8,29.94,29.88,3524,91,34,55,3,Operator,Trusted,v3.0,26.0,87.36,490.57,683.67,103.18,156,381.41,4.48,5.18,-0.909,Critical,P3,AES256,Revoked,0.634,0.2871,1.112,24.34,46,Reconnaissance
2812,Node_06,East,Distribution,Gateway,MQTT,457,1287,149.49,62.53,48.31,0.2,3644,273,24,15,5,Maintenance,Restricted,v2.0,10.24,75.1,308.66,109.88,97.11,915,77.46,3.527,7.93,-1.76,Medium,P1,AES256,Valid,0.6127,0.6632,5.669,12.96,22,Normal
2813,Node_12,Central,Distribution,Gateway,OPC_UA,1411,1404,26.6,462.02,49.32,23.26,6871,190,43,32,5,Supervisor,Guest,v2.0,29.23,91.24,396.46,809.67,209.7,858,373.4,12.166,-7.74,-1.349,Low,P4,ChaCha20,Expired,0.337,0.8509,4.451,1.92,94,Command_Injection
2814,Node_02,West,Transmission,SCADA_Server,Modbus,1011,1131,100.6,51.81,45.43,23.97,6239,267,21,63,24,Supervisor,Trusted,v2.3,70.46,32.3,243.27,183.6,73.34,136,362.04,11.435,-0.86,0.864,Critical,P2,RSA2048,Revoked,0.2364,0.0668,0.361,3.58,35,Malware
2815,Node_02,South,Transmission,IED,DNP3,113,45,21.24,834.11,36.1,6.41,5658,270,54,17,22,Administrator,Guest,v1.2,37.89,63.0,40.37,414.21,91.43,935,42.8,11.28,-4.26,-0.691,Medium,P3,RSA2048,Revoked,0.8786,0.0934,2.475,89.4,4,Spoofing_Attack
2816,Node_05,Northeast,Renewable,Smart_Meter,MQTT,1411,1267,124.8,468.32,44.1,8.26,11,243,45,77,17,Administrator,Restricted,v1.2,85.48,53.88,432.28,124.62,194.62,713,279.3,11.31,1.61,0.427,Low,P4,RSA2048,Revoked,0.6544,0.1092,2.946,13.13,31,Spoofing_Attack
2817,Node_04,Central,Transmission,Edge_Node,Modbus,906,1326,69.99,793.87,20.51,17.97,981,108,3,37,21,Engineer,Trusted,v2.0,18.48,30.94,322.1,102.81,59.86,368,13.46,11.667,8.36,-0.642,High,P1,AES128,Valid,0.1052,0.9842,2.296,80.16,85,Insider_Threat
2818,Node_11,Northeast,Renewable,RTU,MQTT,1162,530,85.73,367.25,17.09,6.31,3675,101,18,39,12,Supervisor,Trusted,v2.0,72.51,93.17,63.16,462.98,80.54,252,55.06,6.759,-3.69,0.648,Medium,P2,ChaCha20,Valid,0.7975,0.3394,4.449,61.62,29,Replay_Attack
2819,Node_02,Central,Industrial,IED,MQTT,564,188,18.2,769.03,49.75,18.08,3828,289,19,32,19,Supervisor,Guest,v2.3,50.53,95.76,416.21,538.63,2.6,453,379.95,7.566,9.65,-1.199,Medium,P2,AES128,Valid,0.1525,0.4469,4.858,37.53,59,Insider_Threat
2820,Node_03,North,Industrial,RTU,Modbus,805,1382,190.84,408.28,44.11,5.43,3451,173,26,54,9,Maintenance,Guest,v2.3,9.41,91.33,302.27,234.73,123.83,128,36.0,5.296,-3.16,-0.139,Medium,P4,AES128,Revoked,0.8073,0.8175,4.646,37.71,65,Reconnaissance
2821,Node_07,Northeast,Transmission,RTU,MQTT,251,987,210.44,673.02,5.73,16.64,5703,209,22,34,7,Supervisor,Trusted,v2.0,49.97,86.91,355.23,315.4,180.01,1046,413.41,7.596,-4.93,1.638,Low,P3,AES256,Expired,0.8832,0.5912,5.046,61.38,6,DoS_Attack
2822,Node_08,West,Transmission,Smart_Meter,DNP3,1009,409,35.89,714.68,40.51,23.68,989,37,38,30,10,Operator,Restricted,v2.0,8.06,33.2,442.2,434.17,89.65,624,365.01,6.198,1.32,-1.077,Medium,P1,ChaCha20,Revoked,0.2464,0.1801,5.781,93.74,68,Spoofing_Attack
2823,Node_12,Northeast,Transmission,Edge_Node,TCP_IP,192,230,187.91,604.47,0.61,29.22,2989,260,46,17,16,Operator,Guest,v3.0,51.81,65.91,459.29,857.18,122.28,435,400.09,10.783,1.12,1.876,Medium,P4,RSA2048,Expired,0.273,0.0737,2.644,47.07,35,DoS_Attack
2824,Node_06,Northeast,Transmission,Edge_Node,OPC_UA,160,1150,33.01,59.91,21.32,13.25,5337,163,45,22,12,Administrator,Restricted,v1.2,68.69,48.73,100.27,980.83,109.25,1151,34.73,19.62,-6.6,1.785,High,P1,ChaCha20,Expired,0.5549,0.6174,5.54,45.92,90,Malware
2825,Node_11,Central,Distribution,SCADA_Server,TCP_IP,428,874,22.3,370.22,4.21,10.82,1777,57,12,19,13,Operator,Restricted,v1.2,5.05,14.87,305.08,832.36,81.61,469,468.36,5.238,-6.19,-0.177,High,P4,ChaCha20,Revoked,0.6982,0.029,2.239,34.6,63,DoS_Attack
2826,Node_05,South,Distribution,Smart_Meter,Modbus,564,853,29.41,777.85,18.42,24.02,1894,81,43,41,18,Supervisor,Trusted,v2.0,38.75,53.62,341.21,654.91,180.76,1159,464.42,11.03,-6.39,-1.87,Low,P3,ChaCha20,Valid,0.6611,0.1704,1.706,23.84,6,Insider_Threat
2827,Node_01,North,Industrial,IED,TCP_IP,1252,336,8.91,925.06,40.51,7.96,5520,120,46,62,10,Maintenance,Guest,v3.0,58.71,74.29,323.14,849.41,226.49,29,429.82,16.451,-9.72,0.459,High,P3,ChaCha20,Expired,0.0071,0.6888,1.591,51.57,13,False_Data_Injection
2828,Node_08,Northeast,Distribution,PLC,IEC61850,982,854,94.64,662.18,7.5,13.52,2478,16,14,4,23,Operator,Guest,v2.0,95.74,35.15,286.12,682.84,210.44,265,97.97,7.846,-3.79,0.328,Critical,P2,AES256,Expired,0.128,0.6107,4.512,62.82,67,Spoofing_Attack
2829,Node_03,South,Transmission,IED,MQTT,240,341,238.28,967.51,17.59,5.62,4227,83,15,44,24,Maintenance,Trusted,v1.0,42.46,40.06,396.77,23.15,110.86,0,178.99,0.455,-8.93,0.514,Medium,P1,AES128,Expired,0.7668,0.5368,5.123,14.21,7,Normal
2830,Node_06,East,Renewable,IED,OPC_UA,1071,1248,224.91,277.98,12.77,23.44,3900,19,38,76,1,Operator,Restricted,v1.2,48.02,47.94,121.45,737.88,180.4,1121,399.3,3.566,9.53,1.752,High,P3,AES128,Revoked,0.1962,0.4137,7.201,47.21,47,Command_Injection
2831,Node_03,North,Industrial,PLC,DNP3,692,243,83.64,140.67,6.5,12.55,6955,142,54,45,0,Engineer,Trusted,v1.2,66.45,46.83,173.42,562.32,182.71,1032,299.31,10.897,7.73,1.047,Medium,P2,RSA2048,Valid,0.5027,0.1978,7.501,85.44,68,Replay_Attack
2832,Node_07,North,Transmission,RTU,DNP3,1033,1086,198.87,331.26,48.46,18.12,3233,172,55,64,0,Engineer,Guest,v3.0,83.63,96.05,425.84,821.31,219.97,400,333.63,13.937,7.38,0.635,Medium,P1,AES128,Expired,0.0886,0.7268,4.414,43.63,45,Normal
2833,Node_07,Central,Distribution,Gateway,IEC61850,336,638,206.32,679.72,21.71,4.84,2119,269,41,65,23,Operator,Guest,v1.2,18.64,86.39,177.46,506.12,184.47,773,14.38,7.808,9.61,-1.138,Medium,P1,AES256,Expired,0.0747,0.0914,7.476,66.02,14,Reconnaissance
2834,Node_12,Northeast,Renewable,PLC,TCP_IP,1414,1105,38.86,393.54,1.09,28.12,5362,233,47,11,6,Engineer,Trusted,v2.3,40.07,43.33,473.11,894.4,228.34,659,76.7,19.223,-8.42,-1.404,Medium,P2,RSA2048,Revoked,0.8214,0.9866,7.088,64.4,2,Normal
2835,Node_09,East,Renewable,Gateway,DNP3,462,1056,58.13,660.83,33.88,29.67,4716,221,43,14,8,Maintenance,Trusted,v3.0,80.04,80.83,290.24,8.97,69.13,1157,45.57,14.234,-3.86,-0.857,Critical,P3,AES256,Expired,0.2924,0.0263,6.348,66.24,41,Reconnaissance
2836,Node_05,Central,Distribution,RTU,TCP_IP,474,1126,172.93,703.45,26.24,11.72,3944,56,25,68,21,Maintenance,Restricted,v2.3,37.46,31.29,72.86,589.61,241.84,690,353.59,6.834,9.79,0.228,Low,P4,AES256,Revoked,0.3522,0.6603,0.057,24.85,42,Reconnaissance
2837,Node_08,West,Transmission,PLC,OPC_UA,840,1417,66.74,615.89,40.99,25.27,3968,63,57,7,0,Supervisor,Trusted,v1.0,48.29,98.75,30.54,875.01,131.01,201,441.94,15.557,-1.23,1.54,High,P1,AES256,Expired,0.2767,0.8776,6.43,34.54,96,DoS_Attack
2838,Node_10,South,Renewable,Smart_Meter,IEC61850,1151,1024,234.6,779.96,18.18,4.36,1147,191,43,23,20,Engineer,Guest,v3.0,53.43,75.2,323.15,992.97,47.45,956,3.88,9.17,-0.2,-1.902,High,P3,ChaCha20,Valid,0.304,0.2717,2.501,8.49,70,Insider_Threat
2839,Node_10,South,Renewable,IED,TCP_IP,404,884,58.45,236.98,45.52,22.68,3599,11,54,9,17,Maintenance,Trusted,v2.0,36.97,56.76,209.98,672.22,176.12,36,319.84,14.032,-6.25,1.513,High,P4,ChaCha20,Expired,0.9192,0.5546,0.838,65.97,60,Malware
2840,Node_08,Central,Distribution,PLC,Modbus,1316,608,199.99,114.15,1.39,24.55,5576,114,25,1,23,Supervisor,Guest,v2.0,79.71,14.04,2.95,77.33,160.56,565,400.18,6.165,3.89,1.054,Critical,P1,ChaCha20,Expired,0.9022,0.9962,5.28,98.02,54,Insider_Threat
2841,Node_01,South,Renewable,PLC,TCP_IP,568,114,189.77,53.01,26.21,16.47,6425,73,6,22,6,Engineer,Guest,v1.0,35.29,28.43,483.08,51.49,105.42,1125,329.8,7.958,-2.66,-1.856,High,P4,AES256,Expired,0.4813,0.7553,2.925,78.26,35,Reconnaissance
2842,Node_12,Northeast,Renewable,RTU,TCP_IP,924,697,126.44,976.22,24.44,17.16,6145,67,0,67,9,Administrator,Trusted,v1.0,70.18,13.99,87.33,172.16,129.27,463,35.69,13.721,0.05,0.055,High,P4,AES128,Revoked,0.3613,0.1982,0.935,64.94,39,Command_Injection
2843,Node_05,South,Renewable,Smart_Meter,IEC61850,800,689,66.56,719.23,0.59,23.5,4288,220,8,64,20,Administrator,Trusted,v2.0,40.85,67.76,316.12,470.3,51.13,569,181.62,19.401,-8.22,1.125,High,P2,AES256,Valid,0.8402,0.4054,0.193,78.74,17,False_Data_Injection
2844,Node_03,Northeast,Industrial,PLC,Modbus,692,550,9.43,242.25,3.17,7.45,2762,74,7,72,6,Supervisor,Trusted,v2.0,87.76,86.24,113.53,625.33,45.49,1130,158.21,6.964,-8.0,0.255,Medium,P1,ChaCha20,Expired,0.2814,0.3222,0.914,25.28,55,Normal
2845,Node_01,West,Transmission,Smart_Meter,DNP3,313,1011,207.27,479.55,14.39,5.34,2286,29,59,46,4,Maintenance,Trusted,v2.3,35.9,67.62,301.37,293.5,133.66,1120,466.14,2.138,8.53,1.215,Low,P2,ChaCha20,Revoked,0.6328,0.3582,3.577,98.05,46,Replay_Attack
2846,Node_04,East,Transmission,Gateway,OPC_UA,1157,1329,95.06,66.93,28.74,22.23,4624,211,22,16,4,Supervisor,Trusted,v2.0,20.06,94.84,91.32,649.55,77.64,128,443.34,4.411,1.71,0.634,Medium,P3,ChaCha20,Valid,0.8997,0.0671,5.702,18.39,11,Reconnaissance
2847,Node_08,North,Distribution,PLC,TCP_IP,575,1217,85.69,666.4,10.33,14.73,4280,260,54,74,13,Supervisor,Trusted,v2.0,45.28,23.1,28.52,795.27,207.56,58,418.66,12.764,2.44,-0.958,Low,P2,AES256,Expired,0.7943,0.0314,7.874,32.56,51,False_Data_Injection
2848,Node_03,Central,Transmission,Smart_Meter,MQTT,408,185,12.08,967.27,9.2,26.6,3212,123,48,18,17,Engineer,Restricted,v3.0,99.11,88.49,141.39,319.22,168.43,510,159.25,6.497,-1.17,-0.428,Low,P3,AES256,Valid,0.5267,0.7672,1.198,74.47,44,Malware
2849,Node_10,Central,Renewable,IED,IEC61850,610,1316,38.68,707.3,6.79,29.78,4441,40,14,69,3,Supervisor,Restricted,v3.0,87.64,67.03,420.01,522.05,95.22,747,5.52,5.779,3.71,-0.715,Critical,P4,AES128,Expired,0.8356,0.9511,4.806,11.57,59,Insider_Threat
2850,Node_02,Northeast,Transmission,RTU,DNP3,1360,1397,92.61,624.46,46.4,25.61,6615,144,17,68,2,Maintenance,Restricted,v3.0,26.92,91.16,353.79,761.2,10.25,48,292.25,18.977,3.45,1.773,Medium,P2,RSA2048,Expired,0.0359,0.3419,2.439,48.37,80,Insider_Threat
2851,Node_11,West,Industrial,Edge_Node,TCP_IP,619,913,173.02,922.59,28.24,5.64,846,63,53,62,3,Administrator,Trusted,v3.0,48.48,93.78,490.05,989.91,215.99,487,255.93,11.27,-8.67,-1.693,Low,P3,AES256,Revoked,0.7041,0.7723,5.28,47.23,90,Malware
2852,Node_09,West,Renewable,Smart_Meter,OPC_UA,1050,462,52.62,514.83,12.31,13.33,136,281,53,10,17,Engineer,Trusted,v1.0,94.56,22.37,483.38,238.23,22.47,156,28.41,6.032,3.97,-1.505,Medium,P3,AES256,Revoked,0.4534,0.7554,7.975,43.67,78,Reconnaissance
2853,Node_10,North,Renewable,RTU,MQTT,935,568,41.74,746.4,48.56,19.52,90,291,55,35,16,Administrator,Restricted,v3.0,66.29,22.65,378.63,438.39,249.95,1093,83.75,9.896,6.02,-1.414,High,P3,AES256,Valid,0.4697,0.1717,3.279,39.46,18,False_Data_Injection
2854,Node_05,East,Industrial,Edge_Node,IEC61850,1432,1415,66.31,933.13,20.42,8.84,6594,118,54,76,7,Administrator,Restricted,v1.0,62.63,76.19,455.83,24.16,217.38,443,326.86,14.669,0.09,0.274,High,P2,AES128,Expired,0.3125,0.027,5.659,82.5,35,Normal
2855,Node_07,Central,Industrial,PLC,OPC_UA,523,469,71.57,648.65,5.61,25.16,6124,262,43,72,14,Engineer,Trusted,v1.0,54.74,82.19,256.31,650.01,34.89,885,139.09,14.331,-4.78,-0.433,Low,P1,RSA2048,Revoked,0.5699,0.4246,0.134,6.79,38,Command_Injection
2856,Node_11,Northeast,Transmission,PLC,DNP3,1194,856,103.09,528.41,25.55,13.4,6441,269,18,65,17,Engineer,Trusted,v1.2,10.47,21.78,34.34,46.14,187.87,1138,10.08,14.721,-7.03,0.568,Critical,P3,AES256,Valid,0.3009,0.0819,5.545,41.12,14,Malware
2857,Node_11,West,Transmission,Gateway,TCP_IP,949,1085,90.87,582.54,21.75,3.28,4796,213,48,17,2,Maintenance,Restricted,v1.0,24.26,82.62,79.89,778.58,117.08,447,222.06,0.112,6.35,-0.806,Medium,P3,RSA2048,Revoked,0.8121,0.0596,5.979,51.72,40,Command_Injection
2858,Node_02,Central,Transmission,RTU,TCP_IP,804,1298,19.41,770.6,30.88,7.17,5652,189,38,44,17,Supervisor,Restricted,v1.0,21.96,66.34,471.33,355.61,88.67,1117,481.88,15.628,3.19,-0.29,Critical,P4,AES128,Revoked,0.704,0.6715,6.154,29.74,48,Reconnaissance
